"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.053","0.20","1.62","8.88","10.69","78.00","11.31"
"SR GRID","0.053","0.20","1.62","8.88","10.69","78.00","11.31"
