"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.23","15.83","17.06","52.22","30.72"
"SR GRID","0.00","0.00","1.23","15.83","17.06","52.22","B. Frequency Profile (%)30.72"
