"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5234","0","92.7","35.8","1.7","242"
"","Haryana","5862","0","111.7","62.7","-0.4","235"
"","Rajasthan","10232","0","218.4","69.4","2.1","359"
"","Delhi","3555","0","57.7","43.6","0.2","388"
"","UP","10330","2835","230.7","95.3","4.1","496"
"","Uttarakhand","1811","0","34.2","24.3","0.7","163"
"","HP","1351","0","24.4","20.8","0.3","117"
"","J&K","1985","496","43.2","39.1","-0.9","57"
"","Chandigarh","197","0","3.4","3.5","0.3","12"
"WR","Chhattisgarh","3253","96","75.7","25.5","0.8","231"
"","Gujarat","12406","0","272.6","53.5","2.6","373"
"","MP","9892","0","201.1","121.7","-1.1","433"
"","Maharashtra","18000","24","373.1","97.0","-1.9","618"
"","Goa","445","0","7.3","7.2","-0.3","56"
"","DD","278","0","6.3","6.2","0.1","21"
"","DNH","690","0","16.2","15.9","0.2","81"
"","Essar steel","384","0","7.6","7.1","0.4","212"
"SR","Andhra Pradesh","6559","0","133.9","20.6","-2.4","150"
"","Telangana","5770","0","129.1","76.9","1.6","295"
"","Karnataka","8649","500","184.2","41.3","1.4","312"
"","Kerala","3113","0","57.9","45.7","0.7","161"
"","Tamil Nadu","12339","0","263.4","130.6","6.3","415"
"","Pondy","272","0","5.7","5.9","-0.2","32"
"ER","Bihar","3305","0","65.7","64.0","-0.6","288"
"","DVC","3458","0","55.8","-12.1","4.0","272"
"","Jharkhand","966","0","21.6","11.7","-0.5","185"
"","Odisha","3723","0","69.3","20.5","0.8","301"
"","West Bengal","6106","0","112.9","25.8","1.1","276"
"","Sikkim","117","0","1.6","1.3","0.3","29"
"NER","Arunachal Pradesh","116","0","2.0","1.4","0.6","49"
"","Assam","1250","27","21.4","15.1","1.7","228"
"","Manipur","153","1","2.7","2.3","0.4","36"
"","Meghalaya","339","1","5.4","4.6","-0.5","38"
"","Mizoram","88","11","1.4","1.0","0.4","40"
"","Nagaland","102","9","2.1","1.5","0.6","37"
"","Tripura","210","0","3.1","-1.6","1.0","65"
