"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","49171","39533","34579","17309","2366","142958"
"Peak Shortage (MW)","1030","29","0","318","86","1463"
"Energy Met (MU)","1102","894","791","357","42","3185"
"Hydro Gen(MU)","276","34","36","90","18","453"
"Wind Gen(MU)","5","67","132","----------","----------","205"
