"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8974","0","190.5","110.7","3.1","353"
"","Haryana","7656","0","149.2","103.3","-4.8","171"
"","Rajasthan","7016","0","155.0","41.8","0.9","293"
"","Delhi","4571","0","100.2","80.6","-2.8","127"
"","UP","10748","3025","232.1","114.9","-0.1","436"
"","Uttarakhand","1323","130","30.0","14.8","-1.3","156"
"","HP","1203","0","19.3","-1.1","1.0","231"
"","J&K","1715","100","32.3","18.1","-0.5","195"
"","Chandigarh","281","0","5.5","5.6","-0.2","46"
"WR","Chhattisgarh","3032","130","73.1","20.5","3.5","282"
"","Gujarat","9982","0","224.5","26.0","5.9","288"
"","MP","6064","0","126.9","73.3","2.8","350"
"","Maharashtra","15929","51","354.9","80.8","1.1","491"
"","Goa","347","0","7.7","6.6","0.6","75"
"","DD","279","0","6.3","5.1","1.1","80"
"","DNH","630","0","14.7","14.4","0.3","30"
"","Essar steel","89","0","1.0","3.3","-4.4","11"
"SR","Andhra Pradesh","5693","500","135.4","33.1","2.2","452"
"","Telangana","5558","700","123.4","72.3","-0.3","372"
"","Karnataka","7691","450","155.0","19.6","-1.2","310"
"","Kerala","3071","150","57.3","23.6","2.5","214"
"","Tamil Nadu","13293","0","290.7","72.5","3.9","380"
"","Pondy","301","0","6.5","6.4","0.2","51"
"ER","Bihar","2342","0","45.8","46.9","-2.3","125"
"","DVC","2410","0","56.6","-7.3","4.3","156"
"","Jharkhand","991","0","21.5","14.1","-0.3","95"
"","Odisha","3610","0","71.0","27.7","2.1","425"
"","West Bengal","7210","0","143.4","42.7","2.6","385"
"","Sikkim","88","0","1.3","1.1","0.2","30"
"NER","Arunachal Pradesh","105","5","1.6","1.7","-0.1","43"
"","Assam","1076","273","24.7","14.8","4.6","194"
"","Manipur","111","9","1.6","2.1","-0.5","43"
"","Meghalaya","268","17","4.1","0.2","-0.1","142"
"","Mizoram","73","2","1.2","1.2","-0.2","12"
"","Nagaland","105","3","1.6","1.5","-0.1","30"
"","Tripura","211","3","3.2","1.6","-0.5","117"
