"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40759","35407","32384","16383","1853","126786"
"Peak Shortage (MW)","2100","363","1800","250","407","4920"
"Energy Met (MU)","914","809","768","340","38","2869"
"Hydro Gen(MU)","294","15","68","65","16","458"
"Wind Gen(MU)","9","73","123","----------","----------","205"
