"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.42","2.21","14.20","16.84","48.92","34.24"
"SR GRID","0.00","0.42","2.21","14.20","16.84","48.92","34.24"
