"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","211.9","-196.8","82.7","-97.6","0.0","0.2"
"Actual(MU)","208.6","-210.3","92.9","-98.1","2.2","-4.7"
"O/D/U/D(MU)","-3.3","-13.5","10.2","-0.5","2.2","-4.8"
