"Share of RES in total generation (%)","8.01","5.43","17.00","0.21","0.06","8.15"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.93","10.04","29.37","10.44","8.70","19.94"
