"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","247.3","-227.0","50.1","-68.8","-1.8","-0.3"
"Actual(MU)","223.6","-227.0","66.1","-60.6","-1.8","0.4"
"O/D/U/D(MU)","-23.7","0.0","16.1","8.3","0.0","0.7"
