"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8119","0","164.5","107.9","-0.4","199"
"","Haryana","5593","0","101.5","92.0","-6.8","218"
"","Rajasthan","7643","0","174.3","54.7","-0.5","323"
"","Delhi","4447","0","80.9","70.9","-0.9","379"
"","UP","12118","2140","269.8","130.4","-0.7","747"
"","Uttarakhand","1877","0","36.1","18.4","-0.6","207"
"","HP","1150","0","24.3","3.2","0.7","112"
"","J&K","1776","444","34.8","21.1","-1.9","190"
"","Chandigarh","247","0","4.7","5.1","0.3","6"
"WR","Chhattisgarh","2876","0","59.2","6.5","1.5","203"
"","Gujarat","11802","0","265.9","44.1","-2.2","448"
"","MP","6026","0","119.8","71.0","-1.0","504"
"","Maharashtra","15221","46","346.5","92.5","-1.9","638"
"","Goa","333","0","7.2","7.4","-0.7","0"
"","DD","270","0","6.2","6.4","-0.2","41"
"","DNH","671","0","15.8","16.3","-0.7","26"
"","Essar steel","321","0","6.1","6.8","-0.7","76"
"SR","Andhra Pradesh","5529","0","125.2","16.2","3.9","450"
"","Telangana","5084","150","101.4","67.2","-4.0","374"
"","Karnataka","6971","300","145.4","30.5","1.4","520"
"","Kerala","3114","0","54.4","41.9","1.2","190"
"","Tamil Nadu","11224","0","264.1","112.8","0.0","521"
"","Pondy","311","0","6.8","6.8","0.0","32"
"ER","Bihar","2934","0","57.1","53.9","0.9","400"
"","DVC","2496","0","58.7","-19.2","-0.6","280"
"","Jharkhand","895","0","19.5","10.2","-2.0","125"
"","Odisha","3644","0","67.0","12.7","1.8","350"
"","West Bengal","5968","0","121.8","38.2","1.3","320"
"","Sikkim","69","0","0.9","0.4","0.5","24"
"NER","Arunachal Pradesh","83","3","0.8","1.5","-0.6","24"
"","Assam","1132","212","22.0","15.6","1.2","187"
"","Manipur","140","2","2.0","2.3","-0.3","26"
"","Meghalaya","254","4","4.2","1.6","-0.4","14"
"","Mizoram","66","0","1.1","1.1","0.0","12"
"","Nagaland","98","1","1.9","1.5","0.3","24"
"","Tripura","202","8","3.3","0.2","1.1","108"
