"Share of RES in total generation (%)","7.17","16.22","30.91","0.45","0.06","14.85"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","48.03","20.08","43.76","25.65","41.68","33.89"
