"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","245.7","-216.9","40.2","-68.8","-0.1","0.1"
"Actual(MU)","231.5","-216.5","46.2","-60.6","-1.7","-1.1"
"O/D/U/D(MU)","-14.2","0.4","6.0","8.2","-1.6","-1.1"
