"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39002","41189","35061","16359","2300","133911"
"Peak Shortage (MW)","1325","131","500","150","105","2211"
"Energy Met (MU)","862","982","814","326","39","3022"
"Hydro Gen(MU)","98","30","74","14","5","220"
"Wind Gen(MU)","4","20","19","----------","----------","44"
