"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.028","0.00","0.00","2.91","2.91","80.13","16.97"
"SR GRID","0.028","0.00","0.00","2.91","2.91","80.13","16.97"
