"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6678","0","151.1","70.5","-1.0","115","0.0"
"","Haryana","6549","200","139.8","80.5","2.4","292","0.6"
"","Rajasthan","9516","188","208.1","69.3","6.5","478","15.0"
"","Delhi","4881","0","97.2","83.5","-1.9","97","0.0"
"","UP","16408","0","340.1","135.1","0.4","516","0.0"
"","Uttarakhand","1846","75","36.6","18.0","0.4","235","3.1"
"","HP","1377","0","30.6","10.0","3.9","402","0.1"
"","J&K","2041","510","40.8","26.7","0.3","295","9.6"
"","Chandigarh","229","0","4.6","4.0","0.5","74","0.0"
"WR","Chhattisgarh","3850","0","89.1","20.7","-1.4","105","0.0"
"","Gujarat","15757","0","350.9","170.0","4.3","235","0.0"
"","MP","8866","0","195.3","95.0","1.8","440","0.0"
"","Maharashtra","23327","0","513.0","152.0","-1.4","507","0.0"
"","Goa","476","0","8.6","10.5","-2.5","65","0.0"
"","DD","339","0","7.5","6.6","0.8","95","0.0"
"","DNH","761","0","17.8","16.5","1.3","127","0.0"
"","Essar steel","348","0","5.4","5.0","0.4","215","0.0"
"SR","Andhra Pradesh","8435","0","178.1","64.9","-0.3","617","0.0"
"","Telangana","6792","0","146.8","43.3","-2.0","465","0.0"
"","Karnataka","9049","0","190.4","64.7","-4.2","855","0.0"
"","Kerala","3482","0","69.6","48.0","0.5","208","0.0"
"","Tamil Nadu","14048","0","317.2","147.4","2.0","664","0.0"
"","Pondy","370","45","8.1","8.1","0.0","62","0.1"
"ER","Bihar","4509","0","88.9","87.5","-0.6","435","0.0"
"","DVC","2845","0","66.1","-52.3","4.5","412","0.4"
"","Jharkhand","1266","0","25.0","20.2","0.3","185","0.0"
"","Odisha","4105","0","83.1","31.8","-1.2","356","0.0"
"","West Bengal","8378","0","162.5","51.8","1.6","465","0.0"
"","Sikkim","87","0","1.1","1.0","0.1","20","0.0"
"NER","Arunachal Pradesh","115","2","2.0","2.3","-0.4","35","0.0"
"","Assam","1270","160","20.4","18.2","-0.2","138","1.6"
"","Manipur","142","3","1.7","2.3","-0.6","6","0.0"
"","Meghalaya","270","0","4.3","1.8","-0.7","20","0.0"
"","Mizoram","73","4","1.2","1.2","-0.2","2","0.0"
"","Nagaland","113","3","1.6","2.0","-0.5","13","0.0"
"","Tripura","145","53","1.9","3.4","-0.6","0","0.4"
