"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","210.1","-194.8","55.4","-78.2","1.8","-5.7"
"Actual(MU)","197.1","-178.2","54.1","-76.1","2.8","-0.3"
"O/D/U/D(MU)","-13.0","16.6","-1.3","2.1","1.0","5.4"
