"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8601","790","194.7","125.4","1.0","161"
"","Haryana","7837","0","170.0","102.5","-0.6","177"
"","Rajasthan","6269","0","142.8","40.3","-10.7","0"
"","Delhi","4948","62","102.4","79.1","1.5","274"
"","UP","11273","1450","242.5","121.8","-4.6","255"
"","Uttarakhand","1689","0","35.0","18.2","-1.3","42"
"","HP","1164","0","24.7","1.2","0.0","0"
"","J&K","1635","100","29.9","19.7","-3.7","211"
"","Chandigarh","296","0","5.9","6.1","-0.2","0"
"WR","Chhattisgarh","2832","9","63.8","24.8","0.5","373"
"","Gujarat","8957","40","195.1","42.7","1.6","954"
"","MP","4930","9","102.6","29.5","4.2","386"
"","Maharashtra","13666","79","304.7","85.2","2.9","684"
"","Goa","334","1","6.8","6.4","0.0","0"
"","DD","254","0","6.0","5.6","0.4","70"
"","DNH","600","1","13.3","13.4","-0.1","92"
"","Essar steel","497","1","11.2","11.5","-0.3","0"
"SR","Andhra Pradesh","9736","800","221.1","93.5","2.8","282"
"","Karnataka","6998","500","141.9","16.5","0.4","131"
"","Kerala","3022","0","53.5","30.1","1.3","205"
"","Tamil Nadu","11272","566","250.4","82.1","-0.1","295"
"","Pondy","314","0","6.2","7.5","-1.2","33"
"ER","Bihar","2098","0","45.0","45.1","-0.1","250"
"","DVC","2612","0","59.7","-23.2","-0.4","320"
"","Jharkhand","964","0","19.8","14.4","-1.8","50"
"","Odisha","3654","0","69.6","17.9","2.2","365"
"","West Bengal","6882","0","130.6","40.5","3.3","380"
"","Sikkim","88","0","1.5","1.2","0.3","22"
"NER","Arunachal Pradesh","99","1","1.2","1.5","-0.4","27"
"","Assam","1120","168","22.5","14.3","2.9","235"
"","Manipur","108","7","1.3","2.2","-0.9","19"
"","Meghalaya","252","8","4.1","0.4","-0.3","111"
"","Mizoram","55","5","1.0","1.0","0.0","8"
"","Nagaland","88","7","1.4","1.2","-0.3","23"
"","Tripura","188","35","3.6","1.5","-0.2","45"
