"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5074","0","100.3","35.6","-0.2","175"
"","Haryana","5984","0","112.8","64.0","-2.0","188"
"","Rajasthan","9990","0","210.9","61.9","3.0","288"
"","Delhi","3895","0","62.5","52.3","-0.8","242"
"","UP","13577","0","282.8","88.3","1.1","439"
"","Uttarakhand","1879","0","33.4","22.0","-1.0","194"
"","HP","1210","76","22.5","18.9","-0.7","91"
"","J&K","2362","591","48.7","42.1","2.8","360"
"","Chandigarh","208","0","3.5","3.6","0.0","42"
"WR","Chhattisgarh","3187","0","73.6","16.5","-1.6","221"
"","Gujarat","13023","0","276.1","74.9","-2.1","635"
"","MP","9955","0","211.3","126.3","0.1","855"
"","Maharashtra","19816","0","399.2","142.3","-0.8","406"
"","Goa","524","0","8.2","8.0","-0.3","-15"
"","DD","270","0","6.3","6.2","0.1","17"
"","DNH","712","0","16.2","16.5","-0.3","12"
"","Essar steel","504","0","10.0","8.9","1.1","197"
"SR","Andhra Pradesh","7010","0","142.2","10.7","2.2","447"
"","Telangana","8021","0","153.5","86.1","3.2","661"
"","Karnataka","8864","0","187.3","68.0","3.0","597"
"","Kerala","3229","0","59.8","52.4","2.3","189"
"","Tamil Nadu","11848","0","238.9","126.8","-0.2","698"
"","Pondy","276","0","5.6","5.8","-0.2","61"
"ER","Bihar","3666","0","63.9","61.2","1.0","150"
"","DVC","2901","0","63.0","-37.6","-0.4","175"
"","Jharkhand","1115","0","23.8","15.1","1.1","100"
"","Odisha","3777","0","66.0","13.4","0.9","150"
"","West Bengal","6368","0","103.5","23.8","1.2","200"
"","Sikkim","83","0","1.4","1.8","-0.4","15"
"NER","Arunachal Pradesh","101","3","2.1","1.9","0.3","23"
"","Assam","1354","9","21.8","15.7","1.7","93"
"","Manipur","134","3","2.3","2.3","0.0","5"
"","Meghalaya","282","0","4.9","4.5","-0.2","62"
"","Mizoram","85","3","1.4","1.2","0.1","8"
"","Nagaland","102","3","2.2","1.8","0.4","21"
"","Tripura","203","5","3.2","1.8","0.2","28"
