"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5706","0","105.1","53.1","-1.0","39","0.0"
"","Haryana","6668","0","126.4","87.5","0.7","258","0.0"
"","Rajasthan","13279","0","234.2","76.8","0.2","313","0.0"
"","Delhi","4548","0","77.7","60.8","0.4","265","0.0"
"","UP","16017","0","281.2","121.9","0.2","672","1.2"
"","Uttarakhand","2166","0","40.0","21.6","1.0","209","0.0"
"","HP","1759","0","32.2","23.0","1.7","275","0.0"
"","J&K(UT) and Ladakh(UT)","2573","643","51.0","42.5","0.3","302","12.1"
"","Chandigarh","272","0","4.5","4.4","0.1","52","0.0"
"WR","Chhattisgarh","3593","0","78.7","26.3","-1.0","160","0.0"
"","Gujarat","15607","0","324.8","79.3","4.4","680","0.0"
"","MP","13149","0","235.9","142.4","-3.4","353","0.0"
"","Maharashtra","22251","0","445.9","145.4","-0.7","434","0.0"
"","Goa","504","0","9.9","9.8","-0.2","34","0.0"
"","DD","320","0","7.0","6.6","0.4","37","0.0"
"","DNH","794","0","18.3","18.0","0.3","55","0.0"
"","Essar steel","407","0","7.8","7.4","0.4","275","0.0"
"SR","Andhra Pradesh","8978","0","177.3","63.5","0.5","504","0.0"
"","Telangana","10871","0","211.8","104.4","0.6","461","0.0"
"","Karnataka","12531","0","233.6","64.7","0.0","573","0.0"
"","Kerala","3746","0","73.3","56.0","1.8","599","0.0"
"","Tamil Nadu","13978","0","283.0","157.1","1.0","491","0.0"
"","Pondy","353","0","6.9","7.1","-0.2","29","0.0"
"ER","Bihar","4519","0","78.2","75.5","0.9","300","0.0"
"","DVC","3090","0","64.6","-36.7","0.5","300","0.0"
"","Jharkhand","1308","0","25.3","16.1","0.1","150","0.0"
"","Odisha","3656","0","69.0","2.9","-0.3","350","0.0"
"","West Bengal","6314","0","112.2","20.3","0.4","250","0.0"
"","Sikkim","126","0","1.8","1.7","0.1","30","0.0"
"NER","Arunachal Pradesh","115","1","2.4","2.1","0.1","21","0.0"
"","Assam","1331","10","21.5","18.6","0.4","118","0.5"
"","Manipur","205","2","2.8","3.0","-0.2","42","0.0"
"","Meghalaya","380","0","6.5","3.6","0.8","75","0.3"
"","Mizoram","117","1","1.9","1.5","0.0","14","0.0"
"","Nagaland","126","1","2.3","2.0","0.1","31","0.0"
"","Tripura","223","0","3.5","1.8","-0.4","25","0.0"
