"Share of RES in total generation (%)","7.94","5.94","19.83","0.32","0.07","8.90"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.34","10.57","34.49","7.99","17.04","20.07"
