"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","48526","47898","39737","18105","2439","156705"
"Peak Shortage (MW)","640","0","0","0","28","668"
"Energy Met (MU)","952","1128","986","351","41","3459"
"Hydro Gen (MU)","132","45","86","37","7","309"
"Wind Gen (MU)","6","47","38","----------","----------","90"
"Solar Gen (MU)*","23.10","24.20","86.88","1.52","0.03","136"
"Energy Shortage (MU)","13.3","0.0","0.0","0.0","0.9","14.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","48718","54730","46940","18351","2467","166529"
"","19:00","11:01","08:11","18:44","18:00","09:45"
