"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","214.9","-222.3","94.8","-83.3","-3.4","0.6"
"Actual(MU)","211.2","-219.2","99.3","-80.4","-5.8","5.1"
"O/D/U/D(MU)","-3.6","3.1","4.5","2.9","-2.4","4.5"
