"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","159.8","-179.9","115.8","-95.4","0.5","0.8"
"Actual(MU)","155.6","-179.9","124.7","-97.5","-1.6","1.3"
"O/D/U/D(MU)","-4.2","0.0","8.9","-2.1","-2.1","0.5"
