"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.045","0.00","0.80","8.83","9.63","74.06","16.31"
"SR GRID","0.045","0.00","0.80","8.83","9.63","74.06","16.31"
