"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4846","0","96.9","64.6","-1.9","117","0.0"
"","Haryana","5680","0","108.0","81.6","0.3","286","0.0"
"","Rajasthan","13486","0","236.0","62.7","-5.2","135","0.0"
"","Delhi","3322","0","60.3","44.4","-0.9","171","0.0"
"","UP","12989","0","247.3","109.1","-1.5","896","0.0"
"","Uttarakhand","1865","0","34.9","16.4","0.1","201","0.0"
"","HP","1555","0","27.9","21.7","-0.9","183","0.0"
"","J&K(UT) and Ladakh(UT)","2188","547","42.7","39.2","-2.6","229","10.0"
"","Chandigarh","218","0","3.5","3.4","0.1","47","0.0"
"WR","Chhattisgarh","3765","0","83.7","38.4","-1.5","163","0.0"
"","Gujarat","16538","0","361.6","104.6","3.1","378","0.0"
"","MP","13371","0","248.3","122.6","-4.2","488","0.0"
"","Maharashtra","23142","0","484.8","149.0","0.0","638","0.0"
"","Goa","599","0","11.6","11.3","-0.2","89","0.0"
"","DD","327","0","7.4","7.0","0.4","35","0.0"
"","DNH","803","0","19.4","19.0","0.4","57","0.0"
"","Essar steel","741","0","6.8","6.6","0.2","270","0.0"
"SR","Andhra Pradesh","9818","0","200.8","73.0","0.0","388","0.0"
"","Telangana","13013","0","255.9","137.0","1.5","727","0.0"
"","Karnataka","12692","0","248.0","84.4","-0.2","717","0.0"
"","Kerala","3753","0","79.2","62.4","1.3","253","0.0"
"","Tamil Nadu","14691","0","326.4","177.6","0.9","538","0.0"
"","Pondy","371","0","7.8","8.0","-0.2","24","0.0"
"ER","Bihar","3937","0","68.2","67.2","-0.6","529","0.0"
"","DVC","3062","0","63.6","-30.6","0.2","348","0.0"
"","Jharkhand","1346","0","24.1","17.3","-1.0","75","0.0"
"","Odisha","3742","0","69.2","4.9","-0.6","398","0.0"
"","West Bengal","6373","0","120.5","28.8","0.1","254","0.0"
"","Sikkim","157","0","1.6","1.7","-0.1","61","0.0"
"NER","Arunachal Pradesh","124","3","2.1","1.9","0.1","87","0.0"
"","Assam","1365","17","23.1","18.5","0.9","105","0.5"
"","Manipur","187","1","2.7","2.8","-0.2","30","0.0"
"","Meghalaya","347","2","5.9","4.6","0.1","44","0.2"
"","Mizoram","93","3","1.6","1.4","-0.2","36","0.0"
"","Nagaland","128","1","2.2","1.9","0.2","32","0.0"
"","Tripura","226","5","3.4","1.4","-0.2","72","0.0"
