"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5790","0","111.2","53.2","-1.0","102","0.0"
"","Haryana","6402","0","125.6","89.1","0.6","773","0.3"
"","Rajasthan","13835","0","243.6","65.4","1.1","801","0.0"
"","Delhi","4401","0","73.0","57.5","-1.1","218","0.0"
"","UP","15359","0","282.1","112.8","0.4","740","1.0"
"","Uttarakhand","2169","0","39.6","27.3","-0.2","184","0.0"
"","HP","1786","0","31.8","24.9","-0.2","132","0.0"
"","J&K(UT) and Ladakh(UT)","2456","614","51.3","46.7","-0.7","415","11.5"
"","Chandigarh","270","0","4.4","4.0","0.3","60","0.0"
"WR","Chhattisgarh","3802","0","81.9","37.8","-1.6","244","0.0"
"","Gujarat","15798","0","330.4","79.5","3.8","620","0.0"
"","MP","14424","0","262.8","139.3","-3.4","539","0.0"
"","Maharashtra","22324","0","448.3","139.9","-2.3","563","0.0"
"","Goa","470","0","9.2","9.9","-0.9","21","0.0"
"","DD","325","0","7.3","7.1","0.2","36","0.0"
"","DNH","783","0","18.4","18.2","0.2","73","0.0"
"","Essar steel","683","0","5.4","5.6","-0.2","226","0.0"
"SR","Andhra Pradesh","9480","0","190.0","70.7","1.0","619","0.0"
"","Telangana","11226","0","224.4","116.3","-0.2","516","0.0"
"","Karnataka","12685","0","240.7","64.2","0.7","646","0.0"
"","Kerala","3669","0","75.0","54.4","1.1","233","0.0"
"","Tamil Nadu","14558","0","314.3","165.1","0.9","484","0.0"
"","Pondy","365","0","7.4","7.6","-0.2","25","0.0"
"ER","Bihar","4280","0","78.9","75.6","1.7","250","0.0"
"","DVC","3137","0","65.5","-36.4","-1.0","200","0.0"
"","Jharkhand","1249","0","25.6","18.2","0.0","100","0.0"
"","Odisha","3694","0","70.1","2.9","-0.5","150","0.0"
"","West Bengal","6370","0","118.9","30.1","-1.8","200","0.0"
"","Sikkim","129","0","2.0","1.9","0.1","40","0.0"
"NER","Arunachal Pradesh","126","2","2.5","2.1","0.3","36","0.0"
"","Assam","1347","20","22.0","18.3","1.1","103","0.8"
"","Manipur","217","1","2.6","3.1","-0.5","30","0.0"
"","Meghalaya","369","0","6.4","6.0","-0.2","31","0.3"
"","Mizoram","106","1","1.8","1.7","-0.2","23","0.0"
"","Nagaland","125","2","2.1","2.0","-0.1","14","0.1"
"","Tripura","222","1","3.9","1.6","0.1","24","0.0"
