"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.38","6.71","8.09","39.46","52.44"
"SR GRID","0.00","0.00","1.38","6.71","8.09","39.46","52.44"
