"","NR","WR","SR","ER","NER","All India"
"Coal","470","1181","458","411","14","2535"
"Lignite","24","14","51","0","0","90"
"Hydro","125","54","95","36","9","320"
"Nuclear","29","28","44","0","0","101"
"Gas, Naptha & Diesel","33","35","16","0","17","102"
"RES (Wind, Solar, Biomass & Others)","77","97","159","2","0","335"
"Total","759","1409","825","450","41","3483"
