"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.3","-173.8","91.6","-92.0","4.0","0.0"
"Actual(MU)","177.9","-184.8","99.4","-95.3","5.4","2.6"
"O/D/U/D(MU)","7.6","-10.9","7.8","-3.3","1.4","2.6"
