"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43124","42421","30773","16998","2234","135550"
"Peak Shortage (MW)","2022","120","600","250","188","3180"
"Energy Met (MU)","947","996","686","378","41","3048"
"Hydro Gen(MU)","192","22","36","63","15","327"
"Wind Gen(MU)","21","13","17","----------","----------","50"
