"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36507","42367","30889","15450","1991","127204"
"Peak Shortage (MW)","1256","117","2670","150","170","4363"
"Energy Met (MU)","774","969","719","302","33","2797"
"Hydro Gen(MU)","102","31","91","29","8","260"
"Wind Gen(MU)","0","37","11","----------","----------","49"
