"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","48381","50139","47376","17836","2428","166160"
"Peak Shortage (MW)","1044","0","0","0","42","1086"
"Energy Met (MU)","973","1225","1069","359","43","3669"
"Hydro Gen (MU)","127","49","91","31","3","300"
"Wind Gen (MU)","8","32","19","----------","----------","59"
"Solar Gen (MU)*","40.85","27.40","101.94","1.53","0.03","172"
"Energy Shortage (MU)","12.1","0.0","0.0","0.0","0.7","12.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49453","56978","49260","18538","2523","172970"
"","08:35","09:25","08:07","18:54","18:09","07:45"
