"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9061","0","201.3","132.2","0.0","162"
"","Haryana","7545","0","148.3","138.7","-1.4","315"
"","Rajasthan","7474","0","155.2","66.2","0.5","316"
"","Delhi","4532","0","95.1","76.4","0.2","186"
"","UP","13372","330","289.5","154.4","0.1","321"
"","Uttarakhand","1717","75","36.5","17.3","0.2","128"
"","HP","1257","0","25.4","-0.1","1.5","177"
"","J&K","1823","456","36.6","15.6","-1.0","194"
"","Chandigarh","263","0","5.1","5.7","-0.7","0"
"WR","Chhattisgarh","3066","0","72.5","13.0","2.5","346"
"","Gujarat","11283","8","254.3","75.1","-1.3","426"
"","MP","6276","0","128.9","59.6","-1.6","350"
"","Maharashtra","16242","0","348.6","106.6","-2.3","432"
"","Goa","423","0","8.9","6.9","1.7","70"
"","DD","302","0","6.6","5.6","1.0","83"
"","DNH","741","0","17.2","17.0","0.1","19"
"","Essar steel","554","0","11.3","8.8","2.4","335"
"SR","Andhra Pradesh","7477","0","165.5","18.4","-1.3","413"
"","Telangana","7312","0","167.2","89.2","0.9","316"
"","Karnataka","8092","300","173.2","70.6","3.9","585"
"","Kerala","3295","0","64.7","46.4","0.6","120"
"","Tamil Nadu","13817","0","309.6","120.5","-1.3","551"
"","Pondy","329","0","7.0","7.3","-0.4","28"
"ER","Bihar","3346","0","71.2","70.5","0.2","290"
"","DVC","2673","0","59.1","-16.8","0.0","230"
"","Jharkhand","1090","0","19.6","15.3","-1.3","30"
"","Odisha","3901","0","79.3","19.2","2.5","270"
"","West Bengal","7810","0","154.0","49.9","4.3","350"
"","Sikkim","84","0","1.3","1.0","0.3","25"
"NER","Arunachal Pradesh","116","1","2.0","1.8","0.2","5"
"","Assam","1563","75","32.4","21.8","2.6","140"
"","Manipur","144","1","1.7","1.8","-0.2","22"
"","Meghalaya","253","0","5.1","-0.5","0.8","15"
"","Mizoram","77","1","1.3","1.0","0.2","27"
"","Nagaland","91","1","1.6","1.7","-0.1","12"
"","Tripura","246","1","2.7","3.3","0.6","20"
