"","NR","WR","SR","ER","NER","All India"
"Coal","464","1343","600","452","10","2868"
"Lignite","21","16","50","0","0","87"
"Hydro","199","29","71","43","4","346"
"Nuclear","23","31","34","0","0","87"
"Gas, Naptha & Diesel","30","55","17","0","23","125"
"RES (Wind, Solar, Biomass & Others)","74","100","155","1","0","330"
"Total","811","1574","927","496","36","3844"
