"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5495","0","103.2","32.2","-0.2","139","0.0"
"","Haryana","6311","38","116.9","56.2","1.5","196","1.0"
"","Rajasthan","10224","232","196.9","81.7","5.2","473","2.7"
"","Delhi","3432","0","60.0","43.5","1.2","800","0.0"
"","UP","12751","110","263.4","84.3","1.7","868","0.9"
"","Uttarakhand","1874","0","34.9","18.8","0.6","193","0.1"
"","HP","1499","0","26.9","21.3","0.1","129","0.0"
"","J&K","2012","503","45.8","39.7","-1.6","76","10.0"
"","Chandigarh","188","0","3.2","3.4","-0.2","8","0.0"
"WR","Chhattisgarh","3263","0","69.3","6.7","-2.2","12","0.0"
"","Gujarat","13570","19","286.9","81.8","0.3","326","0.0"
"","MP","11773","0","226.8","141.7","0.3","677","0.3"
"","Maharashtra","18953","1885","409.2","129.3","-1.0","401","2.9"
"","Goa","426","0","9.9","8.6","0.7","70","0.0"
"","DD","311","0","7.1","6.4","0.7","58","0.0"
"","DNH","744","0","17.5","16.5","1.0","105","0.0"
"","Essar steel","532","0","9.8","8.8","1.0","209","0.0"
"SR","Andhra Pradesh","7791","0","156.8","61.3","2.8","443","-0.3"
"","Telangana","7438","0","151.6","64.3","1.2","308","-0.3"
"","Karnataka","9501","0","201.4","87.2","3.5","431","-0.4"
"","Kerala","3431","0","67.7","53.3","0.8","179","-0.2"
"","Tamil Nadu","13131","0","280.8","142.4","4.5","401","-0.6"
"","Pondy","320","0","6.6","7.0","-0.4","31","0.0"
"ER","Bihar","3766","0","61.9","58.0","-2.6","385","0.0"
"","DVC","3150","0","67.2","-35.4","-1.2","365","0.0"
"","Jharkhand","989","0","23.6","13.7","-0.7","105","0.0"
"","Odisha","3935","0","63.5","26.1","3.2","425","0.0"
"","West Bengal","6006","0","102.4","18.5","3.0","445","0.0"
"","Sikkim","103","0","1.7","1.7","0.0","20","0.0"
"NER","Arunachal Pradesh","120","4","2.2","2.0","0.2","12","0.1"
"","Assam","1413","36","23.2","17.9","0.7","115","0.4"
"","Manipur","170","4","2.3","2.8","-0.5","22","0.0"
"","Meghalaya","321","0","6.0","3.4","-0.2","26","0.0"
"","Mizoram","86","4","1.6","1.5","0.0","17","0.0"
"","Nagaland","118","5","2.2","1.7","0.0","31","0.0"
"","Tripura","203","4","3.4","1.6","0.1","46","0.1"
