"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8501","0","196.0","122.7","1.8","172"
"","Haryana","7630","0","147.2","134.5","-1.6","137"
"","Rajasthan","7574","0","164.4","58.5","0.8","268"
"","Delhi","4615","0","92.8","80.2","0.0","205"
"","UP","15406","0","318.2","143.8","-0.1","548"
"","Uttarakhand","1712","0","36.5","11.3","0.5","125"
"","HP","1200","0","25.5","-2.2","2.3","264"
"","J&K","1783","446","37.4","17.6","-2.1","241"
"","Chandigarh","255","0","5.0","5.2","-0.2","26"
"WR","Chhattisgarh","3241","0","76.3","26.5","-0.2","152"
"","Gujarat","11495","0","262.0","73.9","-2.1","383"
"","MP","6573","0","138.9","57.6","-3.1","310"
"","Maharashtra","18178","0","381.0","105.2","6.5","424"
"","Goa","348","0","7.4","7.2","-0.2","69"
"","DD","294","0","6.7","6.9","-0.1","-4"
"","DNH","733","0","16.9","17.2","-0.3","2"
"","Essar steel","414","0","8.1","7.1","1.0","202"
"SR","Andhra Pradesh","6685","0","147.0","14.9","-2.7","434"
"","Telangana","6771","0","151.7","100.5","1.4","279"
"","Karnataka","8153","0","172.3","82.0","-1.7","698"
"","Kerala","3113","0","58.8","46.8","1.1","144"
"","Tamil Nadu","11730","0","256.0","93.9","0.4","946"
"","Pondy","297","0","6.5","6.8","-0.3","31"
"ER","Bihar","3486","0","73.5","68.9","2.7","200"
"","DVC","2837","0","57.6","-26.3","0.0","150"
"","Jharkhand","969","0","20.4","15.8","-0.7","30"
"","Odisha","3985","0","74.1","17.1","0.2","300"
"","West Bengal","7174","0","144.6","37.9","3.7","250"
"","Sikkim","67","0","1.0","2.0","-1.0","21"
"NER","Arunachal Pradesh","101","7","2.0","2.0","0.0","13"
"","Assam","1526","61","28.4","19.2","3.7","221"
"","Manipur","120","1","1.8","2.1","-0.3","34"
"","Meghalaya","254","0","4.8","0.3","0.2","26"
"","Mizoram","67","7","1.1","1.1","0.0","16"
"","Nagaland","100","6","1.8","1.8","-0.1","21"
"","Tripura","244","1","3.5","2.7","1.1","35"
