"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5525","0","102.5","20.6","0.1","205","0.0"
"","Haryana","6758","0","126.4","67.9","1.5","313","0.0"
"","Rajasthan","11327","0","213.0","74.7","3.4","507","0.7"
"","Delhi","3926","0","63.5","49.3","-1.7","214","0.0"
"","UP","14316","0","310.6","105.6","1.0","692","1.0"
"","Uttarakhand","2070","0","38.9","29.2","-0.6","143","0.0"
"","HP","1594","0","27.8","22.6","1.0","205","0.0"
"","J&K","2210","552","47.4","44.1","-0.5","80","11.2"
"","Chandigarh","218","0","3.5","3.8","-0.3","13","0.0"
"WR","Chhattisgarh","3299","0","78.1","3.8","-1.5","64","0.0"
"","Gujarat","14481","0","303.8","95.9","-0.3","476","0.0"
"","MP","12059","0","225.7","133.9","-0.9","401","0.0"
"","Maharashtra","20749","0","420.8","132.8","2.2","381","0.0"
"","Goa","469","0","10.1","8.8","0.7","61","0.0"
"","DD","333","0","7.5","6.7","0.7","67","0.0"
"","DNH","731","0","17.2","16.4","0.8","16","0.0"
"","Essar steel","468","0","9.7","9.9","-0.2","529","0.0"
"SR","Andhra Pradesh","8558","0","170.0","52.9","2.7","529","0.1"
"","Telangana","9135","0","183.6","74.5","3.7","748","0.1"
"","Karnataka","9865","0","210.0","84.3","1.5","413","0.2"
"","Kerala","3494","0","68.8","54.6","0.7","212","0.1"
"","Tamil Nadu","13757","0","284.2","150.4","4.2","544","0.3"
"","Pondy","326","0","6.7","7.3","-0.5","33","0.0"
"ER","Bihar","3973","0","74.0","71.8","-2.6","10","0.0"
"","DVC","3041","0","70.5","-43.8","-1.2","240","0.0"
"","Jharkhand","1111","0","22.8","13.5","0.4","110","0.0"
"","Odisha","4335","0","79.8","38.0","3.0","405","0.0"
"","West Bengal","6661","0","112.7","18.0","0.9","185","0.0"
"","Sikkim","105","0","1.6","1.8","-0.2","4","0.0"
"NER","Arunachal Pradesh","116","4","2.3","1.8","0.4","39","0.0"
"","Assam","1423","31","23.9","19.4","1.7","135","0.4"
"","Manipur","190","1","2.6","2.8","-0.2","25","0.0"
"","Meghalaya","308","1","6.4","3.6","-0.2","45","0.0"
"","Mizoram","97","2","1.8","1.1","0.0","22","0.0"
"","Nagaland","136","2","2.2","1.9","0.2","38","0.0"
"","Tripura","221","5","3.5","1.6","0.1","55","0.1"
