"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","1.3","6.3","1.3","98.4","0.4"
"SR GRID","0.0","0.0","5.3","31.0","5.3","93.6","1.1"
