"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39878","43079","32963","16687","2175","134782"
"Peak Shortage (MW)","1701","171","1100","450","112","3534"
"Energy Met (MU)","833","978","757","330","35","2933"
"Hydro Gen(MU)","120","23","53","18","10","225"
"Wind Gen(MU)","5","26","14","----------","----------","44"
