"","NR","WR","SR","ER","NER"
"Schedule(MU)","78.7","-40.3","54.4","-99.8","6.6"
"Actual(MU)","74.0","-41.9","54.4","-81.9","-4.6"
"O/D/U/D(MU)","-4.7","-1.6","0.0","17.9","-11.2"
