"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7220","0","155.3","69.0","-1.2","75","0.0"
"","Haryana","7477","0","158.2","129.5","1.2","242","0.0"
"","Rajasthan","9300","0","201.4","66.2","-1.0","221","0.0"
"","Delhi","4087","0","84.9","69.0","-1.2","60","0.0"
"","UP","16881","0","329.4","127.9","1.9","846","2.6"
"","Uttarakhand","1712","0","34.9","14.6","0.5","205","0.0"
"","HP","1473","0","27.8","12.2","0.8","85","0.0"
"","J&K","2316","579","40.6","32.7","-1.1","190","9.6"
"","Chandigarh","220","0","4.1","3.9","0.2","34","0.0"
"WR","Chhattisgarh","3818","0","88.3","38.4","-0.2","214","0.0"
"","Gujarat","14769","0","329.8","76.2","3.0","367","0.0"
"","MP","8511","0","180.5","117.8","-2.6","370","0.0"
"","Maharashtra","18831","0","414.9","149.3","-2.7","451","0.0"
"","Goa","541","0","12.7","11.6","0.5","100","0.0"
"","DD","347","0","7.8","7.0","0.8","57","0.0"
"","DNH","758","0","17.7","18.0","-0.3","40","0.0"
"","Essar steel","312","0","6.3","5.6","0.7","321","0.0"
"SR","Andhra Pradesh","7377","0","159.1","73.3","-0.3","404","0.0"
"","Telangana","7684","0","165.9","41.3","-1.5","343","0.0"
"","Karnataka","7850","0","156.5","37.7","1.0","706","0.0"
"","Kerala","3341","0","70.2","45.8","1.4","204","0.0"
"","Tamil Nadu","14701","0","323.6","156.6","1.9","798","0.0"
"","Pondy","400","0","8.4","8.5","-0.1","36","0.0"
"ER","Bihar","5108","0","93.0","91.6","-1.1","100","0.0"
"","DVC","2911","0","61.9","-6.5","2.9","370","0.0"
"","Jharkhand","1264","0","23.8","15.3","-1.1","50","0.0"
"","Odisha","4327","0","90.7","15.7","5.6","600","0.0"
"","West Bengal","7635","0","140.5","46.0","0.8","250","0.0"
"","Sikkim","54","0","0.6","1.2","-0.6","0","0.0"
"NER","Arunachal Pradesh","112","1","2.6","2.0","0.3","87","0.0"
"","Assam","1699","20","29.1","21.8","1.3","201","1.5"
"","Manipur","159","1","2.3","2.3","0.0","24","0.0"
"","Meghalaya","312","0","5.6","1.7","0.1","47","0.0"
"","Mizoram","95","1","1.8","0.4","1.0","22","0.0"
"","Nagaland","125","2","2.2","2.0","-0.1","55","0.0"
"","Tripura","245","1","4.1","2.7","-0.3","25","0.0"
