"Share of RES in total generation (%)","5.28","2.79","12.66","0.40","0.08","5.31"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.91","12.20","40.64","24.28","30.70","25.41"
