"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4475","0","93.9","65.6","-0.5","130"
"","Haryana","5383","0","94.5","70.3","-1.1","259"
"","Rajasthan","7586","0","169.3","54.6","-0.1","225"
"","Delhi","3529","0","73.1","55.8","1.1","231"
"","UP","10010","3360","233.5","107.5","2.2","521"
"","Uttarakhand","1617","75","32.6","20.2","1.8","223"
"","HP","1192","0","22.4","11.0","-0.7","201"
"","J&K","1726","345","34.5","22.0","-1.0","259"
"","Chandigarh","187","0","3.5","3.4","0.3","19"
"WR","Chhattisgarh","3489","96","84.9","33.5","0.1","290"
"","Gujarat","12958","0","293.0","56.0","0.5","356"
"","MP","6887","0","145.8","81.2","-1.0","731"
"","Maharashtra","18201","45","401.9","108.5","3.0","499"
"","Goa","413","0","8.6","7.1","1.0","86"
"","DD","280","0","6.3","6.4","-0.1","114"
"","DNH","682","0","16.3","16.8","0.3","43"
"","Essar steel","389","0","8.1","7.8","0.3","103"
"SR","Andhra Pradesh","5808","0","134.2","22.6","1.6","337"
"","Telangana","5783","0","127.3","76.6","2.0","325"
"","Karnataka","7894","300","170.9","32.2","5.4","397"
"","Kerala","2909","125","59.2","38.3","1.5","231"
"","Tamil Nadu","10307","873","239.8","93.1","-2.2","382"
"","Pondy","297","0","6.4","6.5","-0.1","48"
"ER","Bihar","2795","200","55.2","52.9","0.3","350"
"","DVC","2631","0","62.0","-12.4","0.8","270"
"","Jharkhand","805","0","21.0","9.6","-1.3","135"
"","Odisha","3956","0","74.5","19.3","1.5","250"
"","West Bengal","6738","0","131.4","38.0","-1.8","450"
"","Sikkim","85","0","0.3","1.1","-0.8","28"
"NER","Arunachal Pradesh","89","6","1.0","1.6","-0.6","29"
"","Assam","1164","96","18.4","12.5","1.1","213"
"","Manipur","135","1","1.4","2.3","-0.9","15"
"","Meghalaya","268","9","3.9","3.3","-0.4","71"
"","Mizoram","68","0","0.7","1.1","-0.3","21"
"","Nagaland","100","0","1.5","1.5","-0.1","26"
"","Tripura","205","11","2.0","1.1","-0.5","35"
