"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","42273","38011","36553","19327","2408","138572"
"Peak Shortage (MW)","554","97","0","8","207","866"
"Energy Met (MU)","967","874","847","392","46","3125"
"Hydro Gen(MU)","326","31","31","96","25","510"
"Wind Gen(MU)","4","115","184","----------","----------","303"
"Solar Gen (MU)*","2.22","8.32","24.00","1.03","0.02","36"
"Energy Shortage (MU)","0.9","0.0","0.0","0.0","1.7","2.6"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","47721","41018","38411","19563","2537","147903"
