"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.10","5.83","15.63","71.99","12.38"
"SR GRID","0.00","0.00","0.10","5.83","15.63","71.99","B. Frequency Profile (%)12.38"
