"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","134.8","-109.1","38.5","-79.0","4.9","-9.9"
"Actual(MU)","137.3","-108.8","37.0","-82.0","6.1","-10.4"
"O/D/U/D(MU)","2.5","0.3","-1.5","-3.0","1.2","-0.5"
