"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4579","0","92.9","53.2","1.2","201"
"","Haryana","5750","0","111.5","51.1","-1.0","157"
"","Rajasthan","9317","0","203.2","68.0","0.9","266"
"","Delhi","3146","0","60.8","36.8","0.4","253"
"","UP","9565","2325","214.0","87.3","0.9","936"
"","Uttarakhand","1645","150","32.2","22.2","0.8","127"
"","HP","1279","0","27.1","16.7","0.7","150"
"","J&K","2066","0","31.1","29.5","1.5","178"
"","Chandigarh","182","0","3.2","3.2","0.0","20"
"WR","Chhattisgarh","3004","18","63.4","9.5","-1.5","93"
"","Gujarat","12342","13","279.7","46.8","-0.3","262"
"","MP","9253","0","204.9","119.6","0.0","187"
"","Maharashtra","19154","1159","404.8","134.8","-2.8","517"
"","Goa","415","0","8.2","8.0","-0.2","107"
"","DD","268","0","6.1","6.1","0.0","7"
"","DNH","665","0","17.5","14.9","2.6","24"
"","Essar steel","352","0","6.9","6.9","0.0","71"
"SR","Andhra Pradesh","5658","0","126.2","32.5","-0.7","319"
"","Telangana","5831","400","129.1","67.6","2.9","202"
"","Karnataka","7861","650","166.9","23.4","2.2","356"
"","Kerala","3346","150","61.2","28.2","2.2","275"
"","Tamil Nadu","10537","871","237.3","68.3","3.6","299"
"","Pondy","289","0","5.5","5.6","-0.1","29"
"ER","Bihar","2732","120","51.0","48.8","0.2","180"
"","DVC","2329","0","52.8","-13.7","-0.5","200"
"","Jharkhand","1042","37","21.2","11.0","0.9","85"
"","Odisha","3549","0","69.7","21.4","0.1","110"
"","West Bengal","6785","0","117.8","18.9","0.5","135"
"","Sikkim","94","0","1.3","1.1","0.2","35"
"NER","Arunachal Pradesh","97","2","1.7","1.5","0.3","34"
"","Assam","1177","112","22.4","14.0","2.8","194"
"","Manipur","133","2","2.1","2.0","0.1","49"
"","Meghalaya","286","2","4.6","4.1","-0.8","35"
"","Mizoram","66","2","1.2","1.1","0.1","17"
"","Nagaland","112","3","2.1","1.3","0.3","45"
"","Tripura","192","23","2.8","0.7","-0.2","49"
