"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.4","4.3","0.4","91.8","7.8"
"SR GRID","0.0","0.0","0.4","0.8","0.4","82.0","17.6"
