"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","295.3","-236.0","-12.5","-35.9","-11.0","-0.1"
"Actual(MU)","297.1","-240.3","5.1","-43.4","-15.3","3.1"
"O/D/U/D(MU)","1.8","-4.3","17.6","-7.6","-4.3","3.2"
