"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.20","20.07","22.27","60.38","17.35"
"SR GRID","0.00","0.00","2.20","20.07","22.27","60.38","B. Frequency Profile (%)17.35"
