"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","181.7","-173.4","83.9","-90.1","-1.0","1.2"
"Actual(MU)","173.3","-189.6","91.9","-74.8","0.6","1.5"
"O/D/U/D(MU)","-8.4","-16.2","8.0","15.3","1.6","0.3"
