"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.14","24.04","26.18","60.66","13.16"
"SR GRID","0.00","0.00","2.14","24.04","26.18","60.66","13.16"
