"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5336","0","97.2","34.9","0.4","177"
"","Haryana","6132","0","114.5","60.5","-1.6","284"
"","Rajasthan","10333","0","220.4","71.9","3.0","287"
"","Delhi","3765","6","67.8","50.4","0.8","286"
"","UP","11411","1500","244.1","94.9","-1.2","285"
"","Uttarakhand","2025","0","36.8","24.4","2.1","289"
"","HP","1480","0","27.9","22.0","1.5","159"
"","J&K","1877","469","39.0","36.9","-3.5","78"
"","Chandigarh","226","0","3.8","3.8","0.3","38"
"WR","Chhattisgarh","3367","96","70.3","24.9","-0.9","272"
"","Gujarat","12176","30","262.0","81.1","0.6","392"
"","MP","10910","0","219.1","131.6","-4.8","213"
"","Maharashtra","18327","15","382.6","89.0","-2.2","519"
"","Goa","432","0","8.7","8.3","-0.2","49"
"","DD","289","0","6.4","6.4","0.0","43"
"","DNH","658","0","15.1","15.2","-0.1","14"
"","Essar steel","403","0","7.4","7.7","-0.2","107"
"SR","Andhra Pradesh","6135","0","134.4","37.5","1.8","250"
"","Telangana","6118","0","137.4","82.4","0.5","226"
"","Karnataka","8299","800","171.0","43.0","2.5","416"
"","Kerala","3320","0","62.7","48.4","1.8","183"
"","Tamil Nadu","12546","0","264.6","119.5","2.4","380"
"","Pondy","303","0","6.2","6.2","-0.1","24"
"ER","Bihar","3161","150","64.6","62.6","-0.3","338"
"","DVC","2400","0","57.2","-9.3","-0.7","118"
"","Jharkhand","1070","0","22.4","11.4","1.5","123"
"","Odisha","3701","0","66.1","20.1","0.0","107"
"","West Bengal","6169","0","116.1","20.1","-0.8","216"
"","Sikkim","86","0","1.2","1.1","0.1","38"
"NER","Arunachal Pradesh","111","3","1.9","1.3","0.6","70"
"","Assam","1296","17","21.3","13.9","2.1","241"
"","Manipur","157","1","2.3","2.1","0.2","51"
"","Meghalaya","326","4","5.7","4.4","0.1","43"
"","Mizoram","94","1","1.5","1.0","0.4","37"
"","Nagaland","117","2","1.9","1.5","0.4","53"
"","Tripura","211","4","3.9","-1.7","1.9","90"
