"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","2.0","0.3","87.0","12.7"
"SR GRID","0.0","0.0","0.0","0.6","0.0","89.0","11.0"
