"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4763","0","101.1","70.5","0.0","243"
"","Haryana","6942","15","127.6","98.6","0.0","454"
"","Rajasthan","8398","0","182.2","59.2","2.7","359"
"","Delhi","4540","0","96.3","82.7","-2.9","71"
"","UP","12356","3365","278.5","130.3","3.2","515"
"","Uttarakhand","1793","0","33.5","12.9","-1.5","84"
"","HP","1150","0","21.6","10.5","-5.8","0"
"","J&K","1828","457","30.2","15.9","-2.2","220"
"","Chandigarh","223","0","4.6","5.1","0.3","0"
"WR","Chhattisgarh","3432","132","74.1","30.5","1.0","284"
"","Gujarat","11249","0","245.6","77.2","-0.4","397"
"","MP","7594","0","164.0","91.6","-2.7","396"
"","Maharashtra","17759","19","391.5","102.2","3.8","479"
"","Goa","443","0","9.2","7.7","1.0","129"
"","DD","278","0","6.3","5.8","0.6","51"
"","DNH","705","0","16.5","16.6","0.0","41"
"","Essar steel","267","0","4.9","4.2","0.7","135"
"SR","Andhra Pradesh","6050","0","143.9","12.2","12.3","1039"
"","Telangana","6586","0","148.7","100.4","-2.5","391"
"","Karnataka","6886","1800","153.2","17.5","6.5","612"
"","Kerala","3410","125","64.4","30.4","2.0","357"
"","Tamil Nadu","11933","2333","277.8","93.7","5.6","688"
"","Pondy","298","0","6.5","6.1","0.4","48"
"ER","Bihar","3316","100","62.8","63.0","-0.2","350"
"","DVC","2736","0","57.9","-14.1","0.7","405"
"","Jharkhand","915","0","19.8","10.4","-2.2","115"
"","Odisha","3572","150","65.9","18.7","1.1","295"
"","West Bengal","6478","52","128.3","39.4","0.9","345"
"","Sikkim","88","0","1.3","0.8","0.5","25"
"NER","Arunachal Pradesh","104","1","1.8","1.9","-0.1","19"
"","Assam","1262","181","24.1","16.7","0.9","229"
"","Manipur","146","1","2.3","2.2","0.1","47"
"","Meghalaya","260","10","6.1","-0.4","1.1","47"
"","Mizoram","81","0","1.3","1.3","-0.1","21"
"","Nagaland","89","21","1.8","1.8","0.0","12"
"","Tripura","225","1","3.7","1.4","0.5","70"
