"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","46069","39487","32254","15594","1834","135238"
"Peak Shortage (MW)","3976","1189","1550","1400","459","8574"
"Energy Met (MU)","1082","901","749","335","37","3104"
"Hydro Gen(MU)","325","47","123","86","22","604"
"Wind Gen(MU)","16","8","22","----------","----------","46"
