"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","40774","38732","35575","18864","1797","135742"
"Peak Shortage (MW)","1618","60","15","0","149","1842"
"Energy Met (MU)","888","910","789","359","36","2982"
"Hydro Gen(MU)","150","16","85","73","21","346"
"Wind Gen(MU)","5","36","41","----------","----------","81"
"Solar Gen (MU)*","3.05","14.12","27.50","0.51","0.00","45"
"Energy Shortage (MU)","25.1","0.0","0.0","0.0","1.6","26.6"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","42028","38964","36743","19465","1839","138423"
