"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8416","0","185.7","85.8","1.9","172"
"","Haryana","7794","11","165.6","75.7","-0.1","150"
"","Rajasthan","8458","683","200.1","54.8","8.8","568"
"","Delhi","4482","0","97.3","67.5","0.8","295"
"","UP","11548","2265","245.4","110.2","2.9","804"
"","Uttarakhand","1813","70","35.7","16.9","2.1","276"
"","HP","1272","0","25.6","6.4","1.6","174"
"","J&K","1646","0","26.0","16.0","-2.3","245"
"","Chandigarh","249","0","5.0","4.2","0.8","82"
"WR","Chhattisgarh","3055","0","30.1","26.5","4.0","352"
"","Gujarat","13030","0","291.5","89.4","1.6","327"
"","MP","7788","0","177.2","100.7","1.0","294"
"","Maharashtra","19200","53","419.3","141.1","6.1","611"
"","Goa","416","0","8.3","8.0","0.0","3"
"","DD","270","0","6.0","6.2","-0.1","22"
"","DNH","676","0","15.4","15.7","-0.3","9"
"","Essar steel","338","0","6.9","6.4","0.5","89"
"SR","Andhra Pradesh","5987","0","134.9","40.2","0.3","421"
"","Telangana","6413","800","142.3","65.5","4.0","451"
"","Karnataka","6906","700","143.8","20.4","2.3","329"
"","Kerala","3126","300","61.3","28.8","3.0","345"
"","Tamil Nadu","11441","911","259.2","74.5","0.5","371"
"","Pondy","336","10","6.8","6.6","0.1","36"
"ER","Bihar","2521","50","50.2","49.5","-1.8","190"
"","DVC","2320","0","54.2","-11.0","4.2","360"
"","Jharkhand","980","0","18.7","12.2","0.6","100"
"","Odisha","3797","250","76.3","12.3","1.2","180"
"","West Bengal","7167","22","136.6","44.8","-0.9","240"
"","Sikkim","87","0","1.3","1.4","-0.1","20"
"NER","Arunachal Pradesh","101","2","1.8","1.6","0.2","44"
"","Assam","1139","190","21.5","12.6","2.3","187"
"","Manipur","117","1","2.0","1.9","0.1","37"
"","Meghalaya","256","1","4.4","-1.2","-0.5","76"
"","Mizoram","73","1","1.1","1.0","0.1","25"
"","Nagaland","110","2","1.8","1.4","-0.1","23"
"","Tripura","210","2","2.7","1.2","-0.6","56"
