"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.28","2.15","17.01","19.44","64.31","16.25"
"SR GRID","0.00","0.28","2.15","17.01","19.44","64.31","B. Frequency Profile (%)16.25"
