"Share of RES in total generation (%)","7.26","7.22","27.51","0.33","0.08","11.20"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","44.55","17.30","47.80","25.56","39.13","33.40"
