"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38474","33530","29379","14647","1829","117859"
"Peak Shortage (MW)","2126","198","3213","500","257","6294"
"Energy Met (MU)","909","749","648","305","35","2646"
"Hydro Gen(MU)","242","28","37","63","15","385"
"Wind Gen(MU)","10","33","89","----------","----------","132"
