"Share of RES in total generation (%)","5.06","12.33","33.06","0.11","0.06","13.80"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","44.30","16.59","51.10","19.88","49.13","33.29"
