"Share of RES in total generation (%)","10.58","9.11","16.43","0.21","0.02","9.87"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.51","12.26","28.80","7.20","15.24","19.58"
